Categoria,Posicao,Cod_dekoreba,English,French,German,Italian,Portuguese,Spanish
substantivos,2,1180,cover,dessus de lit,Bettdecke,coltre,colcha,cobija
substantivos,3,1180,hood,jeté,Bedeckung,copriletto,coberta,frazada
substantivos,1,1181,rabbit,lapin,Kaninchen,coniglio,coelho,conejo
substantivos,2,1181,bunny,lièvre,Hase,lepre,lebre,coneja
substantivos,3,1181,cony,hase,Karnickel,conigli coda di cotone,sylvilagus,sylvilagus
substantivos,1,1182,thing,chose,Ding,cosa,coisa,cosa
substantivos,2,1182,affair,truc,Sache,coso,negócio,objeto
substantivos,3,1182,matter,machin,Angelegenheit,affare,assunto,asunto
substantivos,1,1183,spoon,cuillère,Löffel,cucchiaio,colher,cuchara
substantivos,2,1183,gather,cuiller,ernten,raccogliere,segar,cosechar
substantivos,3,1183,harvest,récolter,sammeln,mietere,colher de sopa,coleccionar
substantivos,1,1184,column,colonne,Säule,colonna,coluna,columna
substantivos,2,1184,pillar,rubrique,Spalte,pilastro,rubrica,epígrafe
substantivos,3,1184,heading,pilier,Kolumne,rubrica,pilar,título
substantivos,1,1185,command,commandement,Befehl,comando,comando,orden
substantivos,2,1185,administration,commande,Kommando,ordine,ordem,comando
substantivos,3,1185,ascendance,commando,Behörde,istruzione,directoria,mando
substantivos,1,1186,food,nourriture,Essen,alimento,comida,comida
substantivos,2,1186,meal,alimentation,Lebensmittel,cibo,alimento,alimento
substantivos,3,1186,victuals,repas,Nahrung,generi alimentari,refeição,nutriente
substantivos,1,1187,computer,ordinateur,Computer,computer,computador,ordenador
substantivos,2,1187,calculator,calculateur,Rechner,calcolatore,calculadora,computador
substantivos,3,1187,personal computer,calculatrice,PC,elaboratore,calculista,computadora
substantivos,1,1188,shell,coquille,Muschel,conchiglia,concha,concha
substantivos,2,1188,ladle,coquillage,Schale,guscio,carapaça,cucharón
substantivos,3,1188,seashell,louche,Kelle,mestolo,casca,cáscara
substantivos,1,1189,confetti,confetti,Konfetti,coriandoli,confete,lluvia de confeti
substantivos,2,1189,confetti ball,confettis,Konfettiball,,,
substantivos,1,1190,knowledge,connaissance,Wissen,conoscenza,conhecimento,conocimiento
substantivos,2,1190,awareness,conscience,Kenntnis,coscienza,consciência,conciencia
substantivos,3,1190,consciousness,connaissances,Bewußtsein,consapevolezza,sentimento de si,saber
substantivos,1,1191,contract,contrat,Vertrag,contratto,contrato,contrato
substantivos,2,1191,agreement,acte notarié,Kontrakt,contratti,acordo,acuerdo
substantivos,3,1191,covenant,acte,Pakt,atto,pacto,contratos
substantivos,1,1192,control,contrôle,Kontrolle,controllo,controle,control
substantivos,2,1192,direction,télécommande,Kontrollgruppe,verifica,controlo,mando
substantivos,3,1192,hold,vérification,Überwachung,telecomando,controlo remoto,patrón de comparación
substantivos,1,1193,rope,corde,Seil,corda,corda,cuerda
substantivos,2,1193,string,cordage,Schnur,fune,barbante,soga
substantivos,3,1193,cord,ficelle,Tau,spago,fio,cordel
substantivos,1,1194,body,corps,Körper,corpo,corpo,cuerpo
substantivos,2,1194,corpse,cadavre,Leib,cadavere,cadáver,cadáver
substantivos,3,1194,flesh,corps humain,Leiche,salma,corpo humano,torso
substantivos,1,1195,owl,hibou,Eule,gufo,coruja,lechuza
substantivos,2,1195,owls,chouette,Uhu,civetta,mocho,búho
substantivos,3,1195,little owl,effraie,Schleiereule,gufi,bufo,mochuelo
substantivos,1,1196,sewing,couture,Naht,cucito,costura,costura
substantivos,2,1196,seam,armure,Näharbeit,cucitura,,armadura
substantivos,3,1196,suture,tissu,Falz,tessuto,,
substantivos,1,1197,leather,cuir,Leder,cuoio,couro,cuero
substantivos,2,1197,hide,peau,Haut,pelle,pele,piel
substantivos,3,1197,skin,cuir chevelu,Fell,scalpo,grana,cutis
substantivos,1,1198,child,enfant,Kind,bambino,criança,niño
substantivos,2,1198,kid,gosse,Mädchen,fanciullo,menino,niña
substantivos,3,1198,baby,garçon,Junge,figlio,filho,crío
substantivos,1,1199,crystal,cristal,Kristall,cristallo,cristal,cristal
substantivos,2,1199,crystallization,roche,Kristallglas,,,crystal
substantivos,3,1199,lechatelierite,cristallisation,Glas,,,
substantivos,1,1200,cross,croix,Kreuz,croce,cruz,cruz
substantivos,2,1200,crossing,crucifix,Crux,attraversare,crucifixo,aspa
substantivos,3,1200,papa,marque,Kreuzkasten,incrociare,,crucifijo
substantivos,1,1201,die,dé,Würfel,dado,dado,dato
substantivos,2,1201,datum,donnée,Datum,dato,dado de jogar,dado
substantivos,3,1201,data,dé à jouer,gegeben,estinguersi,leitura,informática
substantivos,1,1202,apricot,abricot,Aprikose,albicocca,damasco,albaricoque
substantivos,2,1202,apricots,damas,Marille,damasco,abricó,damasco
substantivos,3,1202,damask,,Damast,albicocche,alperce,albercoque
substantivos,1,1203,dance,danse,Tanz,danza,dança,baile
substantivos,2,1203,dancing,danser,tantz,ballo,baile,danza
substantivos,3,1203,saltation,,Tanzvergnügen,,,
substantivos,1,1204,dart,javelot,Speer,dardo,dardo,dardo
substantivos,2,1204,javelin,dard,Spieß,giavellotto,seta,jabalina
substantivos,3,1204,flit,flèche,Wurfspeer,quadrello,flecha,virote
substantivos,1,1205,queen,dame,Dame,dama,dama,dama
substantivos,2,1205,lady,reine,Frau,regina,senhora,reina
substantivos,3,1205,dame,madame,dame,donna,rainha,señora
substantivos,1,1206,debate,débat,Debatte,dibattito,debate,debate
substantivos,2,1206,argument,discussion,Diskussion,discussione,discussão,discusión
substantivos,3,1206,discussion,délibération,Erörterung,dibattimento,disputa,intercambio
substantivos,1,1207,finger,doigt,Finger,dito,dedo,dedo
substantivos,2,1207,toe,orteil,Zehe,dito del piede,dedo da mão,dígito
substantivos,3,1207,digit,pouce,Zeh,dita,dígito,dedo de pie
substantivos,1,1208,defect,défaut,Fehler,difetto,defeito,defecto
substantivos,2,1208,fault,erreur,Defekt,errore,falha,falla
substantivos,3,1208,flaw,bogue,Irrtum,imperfezione,erro,error
substantivos,1,1209,step,marche,Stufe,scalino,degrau,escalón
substantivos,2,1209,stair,degré,Treppenstufe,piolo,escalão,peldaño
substantivos,3,1209,rung,échelon,Sprosse,gradino,viagem,grada
substantivos,1,1210,deity,divinité,Gottheit,deità,deidade,deidad
substantivos,2,1210,divinity,déité,Gott,divinità,divindade,divinidad
substantivos,3,1210,god,dieu,Götter,dio,Deus,dios
substantivos,1,1211,pleasure,plaisir,Freude,piacere,delícia,placer
substantivos,2,1211,fun,délices,Vergnügen,delizia,prazer,agrado
substantivos,3,1211,delight,délice,Wohlgefallen,,deleite,deleite
substantivos,1,1212,demand,demande,Nachfrage,richiesta,demanda,demanda
substantivos,2,1212,claim,exige,Bedarf,domanda,pedido,exigencia
substantivos,3,1212,application,exigence,Anfrage,esìgere,solicitação,
substantivos,1,1213,demon,démon,Dämon,demonio,demônio,demonio
substantivos,2,1213,devil,diable,Teufel,diavolo,demónio,diablo
substantivos,3,1213,fiend,Diable,Unhold,demone,diabo,adiós
substantivos,1,1214,dentist,dentiste,Zahnarzt,dentista,dentista,dentista
substantivos,2,1214,stomatologist,stomatologiste,Dentist,odontoiatra,odontólogo,odontólogo
substantivos,3,1214,orthodontist,stomatologue,Zahnärztin,stomatologo,odontologista,estomatólogo
substantivos,1,1215,deposit,dépôt,Depot,deposito,depósito,depósito
substantivos,2,1215,store,entrepôt,Speicher,magazzino,аrmazenagem,almacén
substantivos,3,1215,storage,arrhes,Lager,sedimento,precipitado,deposito
substantivos,1,1216,stroke,accident vasculaire cérébral,Schlag,apoplessia,derrame,derrame
substantivos,2,1216,apoplexy,attaque cérébrale,Schlaganfall,ictus,apoplexia,apoplejía
substantivos,3,1216,pour,apoplexie,Apoplexie,colaggio,escoamento,efusión
substantivos,1,1217,design,dessin,Zeichnung,disegno,desenho,dibujo
substantivos,2,1217,drawing,illustration,Bild,illustrazione,ilustração,diseño
substantivos,3,1217,picture,image,Abbildung,raffigurazione,figura,retrato
substantivos,1,1218,desert,désert,Wüste,deserto,deserto,desierto
substantivos,2,1218,waste,désolé,Einöde,deserti,ermo,desiertos
substantivos,3,1218,wasteland,friche,Wildnis,distesa desolata,tapera,desolado
substantivos,1,1219,sorrow,dégoût,Kummer,dolore,desgosto,dolor
substantivos,2,1219,grief,chagrin,Ekel,crepacuore,dor,disgusto
substantivos,3,1219,brokenheartedness,crève-cœur,Gram,schifo,pesar,pena
substantivos,1,1220,parade,défilé,Defilee,parata,desfile,desfile
substantivos,2,1220,procession,parade,Parade,sfilata,parada,parada
substantivos,3,1220,cavalcade,revue,Aufmarsch,,,revista
substantivos,1,1221,detail,détail,Detail,dettaglio,detalhe,detalle
substantivos,2,1221,retail,minutie,Einzelheit,particolare,particularidade,pormenor
substantivos,3,1221,particular,petit détail,Nebensächlichkeit,minuzia,minúcia,fleco
substantivos,1,1222,diadem,diadème,Diadem,diadema,diadema,diadema
substantivos,2,1222,crown,corolle,,corona,Diadema,corona
substantivos,3,1222,,couronne,,,coroa,
substantivos,1,1223,dialogue,dialogue,Dialog,dialogo,diálogo,diálogo
substantivos,2,1223,dialog,conversation,Wechselrede,conversazione,conversa,conversación
substantivos,3,1223,talk,,Gespräch,discorso,conversação,interlocución
substantivos,1,1224,diamond,diamant,Diamant,diamante,diamante,diamante
substantivos,2,1224,baseball diamond,carreau,Karo,,ouros,gema
substantivos,3,1224,infield,champ intérieur,Brillant,,adamantino,cuadro
substantivos,1,1225,daily,femme de ménage,Tageszeitung,donna di servizio,diarista,diario
substantivos,2,1225,charwoman,quotidien,,quotidiano,diário,
substantivos,3,1225,daily help,rushes,,,,
substantivos,1,1226,daily,quotidien,täglich,quotidiano,diário,diario
substantivos,2,1226,journal,journalier,Tagebuch,giornaliero,banal,cotidiano
substantivos,3,1226,diary,journal,Journal,diario,cotidiano,adocenado
substantivos,1,1227,diet,diète,Diät,dieta,dieta,dieta
substantivos,2,1227,diets,régime,Kost,regime,alimento,régimen
substantivos,3,1227,dietary history assessment,régime alimentaire,Nahrung,anamnesi dietetica,avaliação do historial dietético,alimentación
substantivos,1,1228,difference,différence,Unterschied,differenza,diferença,diferencia
substantivos,2,1228,dissimilarity,distinction,Differenz,disuguaglianza,discordância,divergencia
substantivos,3,1228,gap,divergence,Andersartigkeit,diversità,distinção,disimilitud
substantivos,1,1229,difficulty,difficulté,Schwierigkeit,difficoltà,dificuldade,dificultad
substantivos,2,1229,problem,problème,Problem,problema,problema,problema
substantivos,3,1229,trouble,obstacle,Hindernis,impaccio,obstáculo,obstáculo
substantivos,1,1230,money,argent,Geld,denaro,dinheiro,dinero
substantivos,2,1230,cash,monnaie,Bargeld,soldi,moeda,moneda
substantivos,3,1230,currency,espèces,Knete,moneta,divisa,efectivo
substantivos,1,1231,dinosaur,dinosaure,Dinosaurier,dinosauro,dinossauro,dinosaurio
substantivos,2,1231,dinosaurs,dinosaurien,Saurier,dinosauri,dinossáurio,dinosauria
substantivos,3,1231,,,Dinosaurierin,,,
substantivos,1,1232,direction,direction,Richtung,direzione,direção,dirección
substantivos,2,1232,way,ligne,Bahn,rotta,linha,guía
substantivos,3,1232,path,trajectoire,Regie,linea,trajetória,línea
substantivos,1,1233,director,directeur,Leiter,direttore,diretor,director
substantivos,2,1233,head,gérant,Direktor,regista,director,jefe
substantivos,3,1233,principal,réalisateur,Regisseur,amministratore,administrador,directora
substantivos,1,1234,disguise,déguisement,Maske,camuffamento,disfarce,disfraz
substantivos,2,1234,costume,,Verkleidung,maschera,,
substantivos,3,1234,masquerade,,Schleier,travestimento,,
substantivos,1,1235,disk,disque,Scheibe,disco,disco,disco
substantivos,2,1235,disc,disquette,Platte,sfera,disco magnético,esfera
substantivos,3,1235,record,canadien,Schallplatte,CD,círculo,cultivadores
substantivos,1,1236,diva,prima donna,Primadonna,primadonna,diva,divo
substantivos,2,1236,prima donna,,,,,
substantivos,1,1237,fun,amusement,Spaß,divertimento,diversão,diversión
substantivos,2,1237,amusement,récréation,Belustigung,intrattenimento,divertimento,distracción
substantivos,3,1237,diversion,divertissement,Vergnügen,diporto,entretenimento,entretenimiento
substantivos,1,1238,divorce,divorce,Ehescheidung,divorzio,divórcio,divorcio
substantivos,2,1238,divorcement,divorcer,Scheidung,,separação,separación
substantivos,3,1238,black humor,,,,Divorcio,
substantivos,1,1239,donation,donation,Spende,donazione,doação,donación
substantivos,2,1239,gift,don,Schenkung,dono,presente,regalo
substantivos,3,1239,contribution,cadeau,Geschenk,regalo,caridade,donativo
substantivos,1,1240,sweet,doux,süß,dolce,doce,dulce
substantivos,2,1240,candy,sucré,Süßigkeit,zuccheroso,ameno,azucarado
substantivos,3,1240,gentle,friandise,lieblich,caramella,meigo,caramelo
substantivos,1,1241,disease,maladie,Krankheit,malattia,doença,enfermedad
substantivos,2,1241,illness,infirmité,Erkrankung,morbo,enfermidade,afección
substantivos,3,1241,sickness,malade,Leiden,disturbo,doente,patología
substantivos,1,1242,document,document,Dokument,documento,documento,documento
substantivos,2,1242,paper,pièce,Urkunde,carta,documentos,acta
substantivos,3,1242,writing,papier,Unterlagen,atto,documentação,acto
substantivos,1,1243,gift,don,Begabung,dono,dom,don
substantivos,2,1243,talent,talent,Gabe,talento,talento,talento
substantivos,3,1243,skill,cadeau,Talent,dom,presente,regalo
substantivos,1,1244,Sunday,dimanche,Sonntag,domenica,domingo,domingo
substantivos,2,1244,sunday,Un,-e,Domenica,,Domingo
substantivos,3,1244,weekstart,Dimanche,Sonntag -s,,,
substantivos,1,1245,donation,don,Gabe,donazione,donativo,donación
substantivos,2,1245,gift,cadeau,Geschenk,offerta,doação,obsequio
substantivos,3,1245,contribution,contribution,Zuwendung,dono,contribuição,regalo
substantivos,1,1246,bedroom,chambre,Schlafzimmer,camera,dormitório,dormitorio
substantivos,2,1246,dormitory,chambre à coucher,Schlafsaal,camera da letto,quarto,alcoba
substantivos,3,1246,chamber,dortoir,Schlafgemach,dormitorio,habitação,habitación
substantivos,1,1247,dose,dose,Dosis,dose,dose,dosis
substantivos,2,1247,dosage,contingent,Portion,cartina,Dose,trago
substantivos,3,1247,shot,part,Shot,dosaggio,dosagem,chupito
substantivos,1,1248,dragon,dragon,Drache,drago,dragão,dragón
substantivos,2,1248,dragoon,dragon volant,Dragoner,dragone,Dragão,guiverno
substantivos,3,1248,flying dragon,Dragon,Lindwurm,viverna,Dragões,bruja
substantivos,1,1249,drama,drame,Drama,dramma,drama,drama
substantivos,2,1249,play,théâtre,Schauspiel,animazione teatrale,teatro,obra teatral
substantivos,3,1249,dramatic play,bruit,,arte teatrale,,dramatización
substantivos,1,1250,drug,drogue,Rauschgift,cazzo,droga,droga
substantivos,2,1250,damn,merde,Medikament,merda,porcaria,carajo
substantivos,3,1250,shit,médicament,Droge,droga,merda,mierda
substantivos,1,1251,shower,douche,Dusche,doccia,ducha,ducha
substantivos,2,1251,douche,,Brause,,duche,
substantivos,3,1251,spray,,,,chuveiro,
substantivos,1,1252,dubbing,doublage,Synchronisation,doppiaggio,dublagem,doblaje
substantivos,1,1253,voice actor,,,,dublador,actriz voz
substantivos,2,1253,,,,,,actor voz
substantivos,1,1254,duel,duel,Duell,duello,duelo,duelo
substantivos,2,1254,affaire d’honneur,deuil,Zweikampf,singolar tenzone,,
substantivos,3,1254,dual slalom,combat,Begegnung,,,
substantivos,1,1255,dune,dune,Düne,duna,duna,duna
substantivos,2,1255,dunes,dune de sable,Sanddüne,dune,duna de areia,dunas
substantivos,3,1255,sand dune,,Wanderdüne,,dunas,médano
substantivos,1,1256,couple,paire,Duo,coppia,dupla,pareja
substantivos,2,1256,duet,duo,Doppel,paio,par,par
substantivos,3,1256,pair,andouille,Paar,duo,casal,dúo
substantivos,1,1257,duke,duc,Herzog,duca,duque,duque
substantivos,2,1257,duchess,duchesse,Herzogin,duchessa,duquesa,duquesa
substantivos,1,1258,hardness,dureté,Härte,durezza,dureza,dureza
substantivos,2,1258,harshness,fermeté,Festigkeit,compattezza,rigor,firmeza
substantivos,3,1258,firmness,austérité,-en,rigore,rigidez,inclemencia
substantivos,1,1259,doubt,doute,Zweifel,dubbio,dúvida,duda
substantivos,2,1259,disbelief,scrupule,Bedenken,incertezza,incerteza,incertidumbre
substantivos,3,1259,uncertainty,incertitude,Skrupel,scrupolo,descrença,pregunta
substantivos,1,1260,echo,écho,Echo,eco,eco,eco
substantivos,2,1260,reverberation,répercussion,Widerhall,riverbero,reacção,reacción
substantivos,3,1260,reaction,faire,Nachhall,ripetere,ecoar,hacer coro
substantivos,1,1261,building,bâtiment,Gebäude,edificio,edifício,edificio
substantivos,2,1261,construction,immeuble,Bau,palazzo,prédio,construcción
substantivos,3,1261,edifice,édifice,Bauwerk,edilizia,construção,inmueble
substantivos,1,1262,duvet,couette,Daunendecke,piumone,edredom,edredón
substantivos,2,1262,eiderdown,édredon,Federbett,piumino,colcha,acolchado
substantivos,3,1262,quilt,drap,Quilt,trapunta,,colcha
substantivos,1,1263,effect,effet,Auswirkung,effetto,efeito,efecto
substantivos,2,1263,impression,conséquence,Wirkung,influenza,impressão,consecuencia
substantivos,3,1263,influence,influence,Effekt,conseguenza,efeitos,resultado
substantivos,1,1264,dropout,,,,egresso,
substantivos,1,1265,mare,jument,Stute,cavalla,égua,yegua
substantivos,2,1265,horse,cheval,Pferd,cavallo,cavalo,caballo
substantivos,3,1265,mares,equus caballus,Mähre,giumenta,cavalo de pau,caballa
substantivos,1,1266,threshing-floor,aire,Tenne,aia,eira,era
substantivos,2,1266,threshing floor,grange,Dreschboden,,malhadouro,lugar para trillar
substantivos,3,1266,barn,,,,Eira,
substantivos,1,1267,axis,essieu,Achse,asse,eixo,eje
substantivos,2,1267,axle,axe,Welle,assale,veio,árbol
substantivos,3,1267,spindle,guêpe,Mittellinie,perno,carniça,peón
substantivos,1,1268,cast,troupe,Truppe,cast,elenco,reparto
substantivos,2,1268,ensemble,compagnie,Index,compagnia,companhia,tropa
substantivos,3,1268,company,entreprise,Inhaltsverzeichnis,troupe,pessoal,elenco
substantivos,1,1269,elephant,éléphant,Elefant,elefante,elefante,elefante
substantivos,2,1269,elephants,éléphanteau,Elefantenkuh,elefanti,elefanta,elephantidae
substantivos,3,1269,oliphaunt,éléphantelle,Elefantenbulle,,Elefantes,
substantivos,1,1270,lift,ascenseur,Aufzug,ascensore,elevador,ascensor
substantivos,2,1270,elevator,élévateur,Lift,elevatore,ascensor,montacargas
substantivos,3,1270,elevators,lift,Fahrstuhl,elevatori,botão,elevador
substantivos,1,1271,elite,élite,Elite,élite,elite,elite
substantivos,2,1271,gentlefolk,,Auslese,,escol,élite
substantivos,3,1271,upper crust,,Führungsschicht,,,
substantivos,1,1272,eulogy,éloge,Lob,elogio,elogio,elogio
substantivos,2,1272,praise,louange,Kompliment,lode,louvor,encomio
substantivos,3,1272,compliment,panégyrique,Lobrede,encomio,panegírico,alabanza
